"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
24.,"Kadence K-Tone Mini Pink Keyboard – 32 Keys, 128 Tones including 15 Realistic Voices & 8 Indian Instruments, 128 Rhythms, 30 Demo Songs, Kids Beginner Keyboard with power adapter (Without Adaptor)","B0FQCB74PS","https://www.amazon.in/dp/B0FQCB74PS?psc=1","https://m.media-amazon.com/images/I/61w68hiH1IL._SX569_.jpg","Kadence","2,999",14,0,"N/A","45,395.82",196,"1,311","N/A",513.21,1,3.9,4,6,0,"NoteKart","Musical Instruments","Standard Size","FBA","48.00 x 8.00 x 23.00 cm",1.2,"N/A","Sep 9, 2025",,"No",5,"NoteKart"
25.,"Yamaha PSR-E473 Portable Keyboard – 61 Keys, Black, Built-in Speakers, DSP Effects & Sampling, Includes Power Adapter, Ideal for Learning, Recording & Performance","B09S3L1QG5","https://www.amazon.in/dp/B09S3L1QG5?psc=1","https://m.media-amazon.com/images/I/71I29BOUADL._SX425_.jpg","Yamaha","22,199",50,0,20,"1,106,170.18",162,"1,609","N/A","N/A",1,4.5,289,7,3,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","106.80 x 21.60 x 50.20 cm",10.04,"N/A","Aug 11, 2025",,"No",6,"JuSt ShOp 24/7"
26.,"Braintastic Rabbits Musical Piano for Kids | 3 Modes with Animal Sounds, Flashing Lights & Wonderful Music | Fun Educational Toy for Toddlers (Multicolor)","B0FQPFZX1T","https://www.amazon.in/dp/B0FQPFZX1T?psc=1","https://m.media-amazon.com/images/I/71zZB5J4R-L._SY450_.jpg","Braintastic",499,3,0,"N/A","1,586.3",154,"1,711","N/A",191.64,1,"N/A",0,7,0,"Staunch India Inc.","Musical Instruments","Standard Size","FBA","6.00 x 43.00 x 17.00 cm",0.85,"N/A","Sep 11, 2025",,"No",5,"Staunch India Inc."
27.,"Mexa Compatible With Yamaha PSR-I510 Keyboard Digital Portable 61-Keys With Mexa Keyboard Bag, Stand, Dust Cover, & Power Adapter.","B0GKYSJJXV","https://www.amazon.in/dp/B0GKYSJJXV?psc=1","https://m.media-amazon.com/images/I/61XAvNWyvzL._SX466_.jpg","Mexa","25,899",17,0,"N/A","427,163.26",130,"1,777","N/A","N/A",1,"N/A",0,8,0,"mexa","Musical Instruments","Standard Size","FBA","15.00 x 95.00 x 40.00 cm",10,"N/A","Feb 1, 2026",,"No",0,"mexa"
28.,"Yamaha PSR-E583 61-Key Portable Keyboard with Touch Response, Advanced Built-in Voices & Styles, USB Connectivity, Performance Controls, Lightweight Design for Professional Use & Studio Practice","B0GGHGXMGF","https://www.amazon.in/dp/B0GGHGXMGF?psc=1","https://m.media-amazon.com/images/I/71oQZW+-v1L._SX466_.jpg","Yamaha","30,541",52,0,30,"1,533,665.23",194,"1,787","N/A","3,638.27",4,4.6,3,10,1,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","105.80 x 20.80 x 49.80 cm",7,"N/A","Jan 13, 2026",,"No",1,"Cocoblu Retail"
29.,"Intern INT-KB-6101, 61 Keys Touch Response Portable Piano Keyboard with Microphone and 5V DC Power Adapter (Black)","B0CZ49K3SQ","https://www.amazon.in/dp/B0CZ49K3SQ?psc=1","https://m.media-amazon.com/images/I/719MUQvjZwL._SX425_.jpg","Intern","3,299",51,0,10,"147,227.84",114,"1,810","N/A",744.61,1,3.5,147,7,4,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","94.80 x 12.40 x 33.00 cm",2.82,"N/A","Mar 26, 2024",,"No",23,"Cocoblu Retail"
30.,"YAMAHA Mini-Key 61 Keys Portable Keyboard Remie PSS-E30, White","B081B5CQQP","https://www.amazon.in/dp/B081B5CQQP?psc=1","https://m.media-amazon.com/images/I/61tHe1wqCDL._SX466_.jpg","Yamaha","4,890",19,0,10,"84,614.16",62,"1,948","N/A",691.72,2,4,35,5,0,"Jaiman Toys®","Musical Instruments","Standard Size","FBA","54.36 x 6.76 x 22.10 cm",1.63,"N/A","Dec 29, 2019",,"No",74,"Jaiman Toys®"
31.,"For Casio CT-X9000IN 61-Key Portable Keyboard With Power Adapter, Gigbag, Dust Cover and Stand","B0FD81C6ZY","https://www.amazon.in/dp/B0FD81C6ZY?psc=1","https://m.media-amazon.com/images/I/31U0Pk196BL.jpg","Generic","26,490",12,0,"N/A","309,370.35",94,"1,988","N/A","2,948.85",1,5,2,7,0,"Music Manchester","Musical Instruments","Standard Size","FBA","15.00 x 96.00 x 42.00 cm",10,"N/A","Sep 2, 2019",,"No",77,"Music Manchester"
32.,"Yamaha PSR-E473, 61-Keys Digital Portable Touch Sensitive Keyboard With Gig Bag; Stand; Dust Cover & Power Adapter Combo Pack","B07YRW7Y9K","https://www.amazon.in/dp/B07YRW7Y9K?psc=1","https://m.media-amazon.com/images/I/717XbB3LYhL._SY450_.jpg","Yamaha","23,999",40,0,20,"953,492.18",125,"1,995","N/A","3,235.47",1,4.5,201,9,14,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","107.03 x 30.00 x 50.05 cm",13.88,"N/A","Aug 26, 2020",,"No",66,"JuSt ShOp 24/7"
33.,"M Studio MS-41 Advance 32-Key Portable Mini Keyboard | Built-In Rhythms, Demo Songs & Smart Chord | Lightweight Keyboard for Kids & Beginners (Black)","B08BX43RWC","https://www.amazon.in/dp/B08BX43RWC?psc=1","https://m.media-amazon.com/images/I/61YNnKbFxdL._SY355_.jpg","allmusicmart","3,800",25,0,10,"97,884.32",149,"2,012","N/A",680.86,1,4.2,17,5,0,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","73.30 x 12.10 x 20.50 cm",2.2,"N/A","Jun 26, 2020",,"No",68,"Cocoblu Retail"
34.,"Truenix Kalimba 17 Keys, Mahogany & Mineral Steel Rods Portable Thumb Piano with Learning Book, Tune Hammer, Cloth Bag, Sticker, Bilingual Instruction, Musical Instrument Gifts for Women","B0BSLTWXWT","https://www.amazon.in/dp/B0BSLTWXWT?psc=1","https://m.media-amazon.com/images/I/81qsFf50r+L._SX466_.jpg","TRUENIX",899,35,0,20,"30,259.9",186,"2,105","N/A",228.78,1,4.3,127,9,0,"Truenix","Musical Instruments","Standard Size","MFN","10.00 x 12.00 x 10.00 cm",0.11,"N/A","Aug 5, 2020",,"No",66,"Truenix"
35.,"Yamaha PSR-EW320 Portable Keyboard With 76 Keys","B0F666NCDD","https://www.amazon.in/dp/B0F666NCDD?psc=1","https://m.media-amazon.com/images/I/71qV0S3mMzL._SY450_.jpg","Yamaha","N/A",6,0,"N/A","126,810.71",47,"2,237","N/A","N/A",1,4.5,2,4,0,,"Musical Instruments","Standard Size","MFN","127.50 x 15.20 x 38.40 cm",7.48,"N/A","Apr 24, 2025",,"No",10,
