"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
30.,"Audio Array AM-C45 XLR/USB Professional RGB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute Volume & Noise-Cancellation | 2M USB Cable & Metal Base | Streaming, Podcasting, Singing","B0D3LZWTHV","https://www.amazon.in/dp/B0D3LZWTHV?psc=1","https://m.media-amazon.com/images/I/618LIl0nQeL._SX466_.jpg","Audio Array","3,498",64,0,10,"261,028.65",198,930,"N/A",634.58,2,3.9,123,8,2,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","24.70 x 7.90 x 17.50 cm",0.73,"N/A","May 8, 2024",,"No",21,"Cocoblu Retail"
31.,"Hayden HY-07 Wireless Mic, Dynamic Microphone, Karaoke Handheld mic System 6.35mm Jack, 30-50 Meter Cordless Range for House Parties, Karaoke Singing, Wedding, School Presentation, Speaker, Amplifier.","B0C4PDKB9V","https://www.amazon.in/dp/B0C4PDKB9V?psc=1","https://m.media-amazon.com/images/I/51H-SKqimwL._SX679_.jpg","hayden","1,549",57,0,30,"90,856.8",200,952,"N/A",381.6,3,4.1,332,9,3,"#MUSIC ZONE","Musical Instruments","Standard Size","FBA","32.50 x 7.80 x 15.30 cm",0.55,"N/A","May 9, 2023",,"No",33,"#MUSIC ZONE"
32.,"Audio-Technica AT2040 Hypercardioid Dynamic Podcast Microphone","B09BFPNW2J","https://www.amazon.in/dp/B09BFPNW2J?psc=1","https://m.media-amazon.com/images/I/71bkxZa+TNL._SX450_.jpg","Audio-Technica","7,839",29,0,"N/A","240,453.64",62,956,"N/A",877.6,5,4.6,"1,063",3,17,"Cannycom Store","Musical Instruments","Standard Size","FBA","24.79 x 9.60 x 24.61 cm",1.03,"N/A","Jul 29, 2021",,"No",55,"Cannycom Store"
33.,"FIFINE XLR/USB Gaming Microphone Kit, Dynamic PC Mic for Streaming Podcasting, Computer RGB Mic Set with Boom Arm Stand, Mute Button, Headphones Jack, for Recording Vocal Voice-Over-AmpliGame AM8T","B0C74GYW3J","https://www.amazon.in/dp/B0C74GYW3J?psc=1","https://m.media-amazon.com/images/I/61-0YoCB2LL._SX569_.jpg","FIFINE","5,990",90,0,50,"548,716.81",196,"1,032","N/A","1,007.6",1,4.4,"4,551",9,161,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","41.90 x 9.20 x 18.40 cm",1.17,"N/A","Jun 10, 2023",,"No",32,"Cocoblu Retail"
34.,"Drumstone 𝟭𝟱 𝗬𝗘𝗔𝗥𝗦 𝗪𝗔𝗥𝗥𝗔𝗡𝗧𝗬 Professional Dynamic Vocal Microphone with Clip Mount, Multi-Purpose Mic, Singing Mic for Studio, Voice Recording Karaoke Mic","B0DMK814C2","https://www.amazon.in/dp/B0DMK814C2?psc=1","https://m.media-amazon.com/images/I/51BVBfDI7XL._SX466_.jpg","Drumstone","1,199",51,0,30,"62,302.21",168,"1,037","N/A",336.17,2,4.5,17,7,2,"Geeta Enterprises Store","Musical Instruments","Standard Size","FBA","26.40 x 8.20 x 11.40 cm",0.37,"N/A","Nov 9, 2024",,"No",15,"Geeta Enterprises Store"
35.,"Ahuja ACM-96 Paging Microphone","B09C244KJG","https://www.amazon.in/dp/B09C244KJG?psc=1","https://m.media-amazon.com/images/I/41WQ4suo-tL._SX466_.jpg","Ahuja","3,189",44,0,20,"140,819.75",30,"1,057","N/A",644.03,4,4,54,3,0,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","39.00 x 11.20 x 18.90 cm",1.27,"N/A","Aug 6, 2021",,"No",54,"Cocoblu Retail"
36.,"Behringer Dynamic Microphone (Sl 84C) - XLR","B07ZYFPR5W","https://www.amazon.in/dp/B07ZYFPR5W?psc=1","https://m.media-amazon.com/images/I/51LXu+KvKoL._SX522_.jpg","Behringer","1,599",62,0,30,"81,566.98",43,"1,089","N/A",397.53,4,4.2,87,4,6,"Cannycom Store","Musical Instruments","Standard Size","FBA","30.70 x 7.60 x 14.00 cm",0.47,"N/A","Mar 27, 2020",,"No",71,"Cannycom Store"
37.,"FIFINE K688 Podcast Microphone Kit, USB/XLR Dynamic Microphone with Boom Arm for PC/XLR Mixer, Gaming Mic with Mute Button, Headphone Jack for Vocal, Voice-Over, Streaming, Music Recording -K688CT","B0D458QDVN","https://www.amazon.in/dp/B0D458QDVN?psc=1","https://m.media-amazon.com/images/I/71P1QQK4qYL._SY450_.jpg","FIFINE","6,328",88,0,50,"555,788.79",196,"1,102","N/A","1,056.19",1,4.6,727,9,54,"FIFINE IN","Musical Instruments","Standard Size","FBA","40.50 x 12.30 x 24.50 cm",1.27,"N/A","Jul 27, 2024",,"No",19,"FIFINE IN"
38.,"Microphone Beta 58A Dynamic Mic Cardioid Vocal Multi-Purpose Mic with 1ON/Off Switch, Ideally Suited for Speakers, Karaoke Singing Machine, Amp, Party, ETC - Pack of 2 Microphone","B0CDPYSPJS","https://www.amazon.in/dp/B0CDPYSPJS?psc=1","https://m.media-amazon.com/images/I/41mZTOLsWDL.jpg","Hybite",949,37,0,30,"34,701.39",178,"1,120","N/A",212.64,2,4.2,59,7,2,"EZONES","Musical Instruments","Standard Size","FBA","26.00 x 9.30 x 12.70 cm",0.71,"N/A","Aug 4, 2023",,"No",30,"EZONES"
39.,"Shure SM58S Vocal Microphone (with On/Off Switch)","B0000AQRSU","https://www.amazon.in/dp/B0000AQRSU?psc=1","https://m.media-amazon.com/images/I/41uadJAjsVL._SX522_.jpg","Shure","11,509",67,0,40,"770,519.6",49,"1,185","N/A","N/A",5,4.3,"3,787",13,21,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","43.00 x 10.50 x 31.00 cm",1.85,"N/A","Aug 7, 2012",,"No",162,"Cocoblu Retail"
