"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
21.,"COOLCOLD USB Microphone for Noise Cancelling Windows and Mac, Professional PC Microphone Computer, Laptop, Desktop and Notebook, Plug and Play Mic (Black)","B0C7L3FH6M","https://www.amazon.in/dp/B0C7L3FH6M?psc=1","https://m.media-amazon.com/images/I/41s5m4maCfL._SX466_.jpg","COOLCOLD",506,17,0,"N/A","8,777.89",154,"29,558","N/A",219.99,1,3.4,62,8,2,"VIAAN ENTERPRISE","Electronics","Standard Size","FBA","13.40 x 7.90 x 11.20 cm",0.14,"N/A","Jun 9, 2023",,"No",32,"VIAAN ENTERPRISE"
22.,"AIRHUG USB Microphone No Speaker, Desktop Computer Mic, Mute Button with LED Indicator, AI Noise Reduction, Plug & Play Omnidirectional Condenser PC Laptop Mics, for Online Calls/Class/Recording Video","B0CYC8D7NZ","https://www.amazon.in/dp/B0CYC8D7NZ?psc=1","https://m.media-amazon.com/images/I/61inDPXQfAL._SX569_.jpg","AIRHUG","2,499",29,0,20,"72,082.97",200,"33,234","N/A","N/A",1,4.4,609,7,29,"YUNTING","Electronics","Standard Size","FBA","16.10 x 3.20 x 14.00 cm",0.2,"N/A","Apr 18, 2024",,"No",22,"YUNTING"
23.,"Sennheiser XS Lav USB-C Omnidirectional Lavalier Microphone | Clip-On Mic with USB-C Connector | Ideal for Content Creators, Mobile Journalists, Vlogging, Podcasts & Remote Meetings","B08YS2G4FB","https://www.amazon.in/dp/B08YS2G4FB?psc=1","https://m.media-amazon.com/images/I/31ed4KzZzkL._SY741_.jpg","Sennheiser","3,490",43,0,20,"151,020.48",181,"9,304","N/A",633.54,1,4,433,7,1,"Cocoblu Retail","Computers & Accessories","Standard Size","FBA","19.30 x 4.80 x 13.00 cm",0.1,"N/A","Mar 16, 2021",,"No",59,"Cocoblu Retail"
24.,"Drumstone (𝟭𝟱 𝗬𝗲𝗮𝗿 𝗪𝗮𝗿𝗿𝗮𝗻𝘁𝘆 USB Microphone – Plug & Play Desktop Mic for PC & Laptop | Clear Audio for Streaming, Podcasting, Recording, Gaming & Meetings","B0FQ642DF5","https://www.amazon.in/dp/B0FQ642DF5?psc=1","https://m.media-amazon.com/images/I/31517zC-sdL._SY355_.jpg","Drumstone",899,19,0,10,"17,269.5",168,"34,777","N/A","N/A",1,5,3,7,0,"Romofy Traders","Electronics","Standard Size","FBA","12.00 x 8.00 x 10.50 cm",0.2,"N/A","Sep 8, 2025",,"No",5,"Romofy Traders"
25.,"Logitech Blue Yeti USB Microphone for Recording, Streaming, Gaming, Podcasting on PC and Mac, Condenser Mic for Laptop or Computer with Blue VO!CE Effects, Adjustable Stand, Plug and Play - Silver","B002VA464S","https://www.amazon.in/dp/B002VA464S?psc=1","https://m.media-amazon.com/images/I/61GRjBQF0EL._SY450_.jpg","Logitech for Creators","10,495",21,0,"N/A","217,894.07",196,"9,642","N/A","2,335.4",1,4.3,"12,794",12,21,"Clicktech Retail Private Ltd","Computers & Accessories","Standard Size","FBA","31.30 x 12.80 x 23.20 cm",1.8,"N/A","Aug 4, 2012",,"No",162,"Clicktech Retail Private Ltd"
26.,"Audio-Technica AT2020 USB Plus Cardioid Condenser USB Microphone (Black)","B00B5ZX9FM","https://www.amazon.in/dp/B00B5ZX9FM?psc=1","https://m.media-amazon.com/images/I/51JnmZYnCWL._SX679_.jpg","Audio-Technica","7,999",41,0,"N/A","312,062.84",72,"9,750","N/A","1,268.36",3,4.6,"4,540",8,9,"Cocoblu Retail","Computers & Accessories","Standard Size","FBA","27.00 x 10.50 x 26.90 cm",1.05,"N/A","Mar 21, 2013",,"No",155,"Cocoblu Retail"
27.,"COOLCOLD Gaming RGB Mic, USB Microphone for Recording/Streaming Speech Recognition, YouTube, Podcast Compatible with PC, Omni Directional Sound Pickup, Flexible Neck, Mute Button (Black)","B08H2FJQ9Y","https://www.amazon.in/dp/B08H2FJQ9Y?psc=1","https://m.media-amazon.com/images/I/41WOoGlooHL._SY355_.jpg","COOLCOLD",989,91,0,"N/A","58,973.61",186,"37,073","N/A","N/A",1,3.8,"2,707",9,"N/A","VIAAN ENTERPRISE","Electronics","Standard Size","FBA","12.90 x 7.80 x 11.10 cm",0.14,"N/A","Aug 31, 2020",,"No",66,"VIAAN ENTERPRISE"
28.,"RODZ USB Microphone, Cardioid Condenser Computer PC Mic with Tripod Stand, Pop Filter, Shock Mount for Gaming, Streaming, Podcasting, YouTube, Twitch, Discord, Compatible with Laptop Desktop","B0BLRJRSV6","https://www.amazon.in/dp/B0BLRJRSV6?psc=1","https://m.media-amazon.com/images/I/61jLVQyFhgL._SX425_.jpg","RODZ",998,12,0,"N/A","11,758.77",190,"38,517","N/A",274.69,1,3.6,5,9,0,"GOHO - RODZ - CAIRO - LUYAO","Electronics","Standard Size","FBA","25.70 x 7.20 x 11.10 cm",0.36,"N/A","Nov 8, 2022",,"No",39,"GOHO - RODZ - CAIRO - LUYAO"
29.,"Verilux® Conference Microphone with 4 Mics, USB C 360° Pickup Upto 5M, Dual Noise Cancelling Plug & Play, Volume Control & Mute Button Portable Mic Speaker for Home Office","B0F46WMKDB","https://www.amazon.in/dp/B0F46WMKDB?psc=1","https://m.media-amazon.com/images/I/71BoYFnlglL._SX522_.jpg","Verilux","4,655",26,0,"N/A","122,591.36",171,"38,825","N/A","1,086.01",2,4.3,18,9,0,"Zorbes Shop","Electronics","Standard Size","FBA","18.20 x 4.70 x 16.30 cm",0.42,"N/A","Apr 9, 2025",,"No",10,"Zorbes Shop"
30.,"TRS 3 Pole to TRRS 4 Pole | Video Recording & Singing | PC & Mobile Mic | Crystal Clear Audio | Durable Build | Best Noise Reduction Microphone for YouTube (TRS 3 Pole to TRRS 4 Pole)","B0CG3B42GH","https://www.amazon.in/dp/B0CG3B42GH?psc=1","https://m.media-amazon.com/images/I/41zuYVuKYZL._SY450_.jpg","GearZone",179,56,0,40,"11,831.84",183,"39,092","N/A",148.56,1,3.8,52,6,2,"ADW CRAFT'S®","Electronics","Standard Size","FBA","5.60 x 2.20 x 3.40 cm",0.02,"N/A","Aug 19, 2023",,"No",30,"ADW CRAFT'S®"
