"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
34.,"Polk Audio Signature Elite ES10 1"" Tweeter & 4"" Woofer, 100w, Auxiliary Dual power port Technology (Pair) Black","B09B7V2PBY","https://www.amazon.in/dp/B09B7V2PBY?psc=1","https://m.media-amazon.com/images/I/71cYCKB-6bL._SX679_.jpg","Polk Audio","27,995",9,0,"N/A","368,897.71",111,"205,947","N/A","5,036.21",1,4.7,750,9,2,"Projector King","Electronics","Standard Size","FBA","40.85 x 25.60 x 30.93 cm",6.71,"N/A","Aug 24, 2021",,"No",54,"Projector King"
35.,"Tech-Lobby New J-Series 40 Watt Support Passive Speaker With 2.5 In Tweetrs Inbuild Bookshelf For Small Amplfiiers & Dvd Also - Brown","B0BWYLX2LL","https://www.amazon.in/dp/B0BWYLX2LL?psc=1","https://m.media-amazon.com/images/I/61Rci1yvXTL._SX355_.jpg","Tech-Lobby","1,599",7,0,"N/A","11,676.55",133,"209,959","N/A",580.39,1,3.3,9,6,0,"TECH-UNIQUE","Electronics","Standard Size","FBA","20.00 x 10.00 x 10.00 cm",3,"N/A","Feb 27, 2023",,"No",36,"TECH-UNIQUE"
36.,"Edifier R1280DBs Active Bluetooth Bookshelf Speakers - Optical Input - 2.0 Wireless Studio Monitor Speaker - 42W RMS with Subwoofer Line Out - Wood Grain","B095NGCWSV","https://www.amazon.in/dp/B095NGCWSV?psc=1","https://m.media-amazon.com/images/I/71z8gj-JY1S._SX450_.jpg","Edifier","16,490",5,0,"N/A","74,925.23",153,"213,627","N/A","3,113.97",2,4.4,83,6,0,"Truepenny India","Electronics","Standard Size","FBA","44.60 x 19.10 x 34.29 cm",5.89,"N/A","May 24, 2021",,"No",57,"Truepenny India"
37.,"5 Inch 140 W Bookshelf Speaker New Passive Wodden Speaker with 5 Inch Subwoffer and 2.5 Inch Tweeter 2 Inbuild Set of 2.","B0FPMD49NG","https://www.amazon.in/dp/B0FPMD49NG?psc=1","https://m.media-amazon.com/images/I/518YSJ8pagL._SX466_.jpg","TECH-UNIQUE","1,599",1,0,"N/A","1,528.18",120,"230,291","N/A","N/A",1,3.1,13,5,1,"TECH-UNIQUE","Electronics","Standard Size","FBA","12.00 x 14.00 x 17.00 cm",2,"N/A","Sep 3, 2025",,"No",5,"TECH-UNIQUE"
38.,"Bookself Speaker M-65P (Pair) Passive Speaker System with 6.5"" Mid-Bass Driver and 1.5"" Tweeter for Surroud Sound, Stereo & Tabletop Speaker System","B0GHYYKVVQ","https://www.amazon.in/dp/B0GHYYKVVQ?psc=1","https://m.media-amazon.com/images/I/719FTOCwo+L._SX425_.jpg","BASPRO","N/A",9,0,"N/A","27,566.62",147,"235,663","N/A","N/A",1,"N/A",0,6,0,,"Electronics","Standard Size","MFN","20.00 x 30.00 x 45.00 cm",3.5,"N/A","Feb 9, 2023",,"No",36,
39.,"Bang & Olufsen Beosound Emerge Wireless Bookshelf Wi-Fi Speaker, Gold Tone/Light Oak","B08YS21W3F","https://www.amazon.in/dp/B08YS21W3F?psc=1","https://m.media-amazon.com/images/I/618-wjCXwlL._SX569_.jpg","Bang & Olufsen","90,000",5,0,"N/A","463,192.3",84,"256,445","N/A","15,102.82",2,4.2,143,19,3,"Clicktech Retail Private Ltd","Electronics","Standard Size","FBA","35.28 x 9.91 x 27.31 cm",2.39,"N/A","Feb 22, 2023",,"No",36,"Clicktech Retail Private Ltd"
40.,"Edifier S2000MKIII Powered Bluetooth Bookshelf 2.0 Speakers - Near-Field Active Tri-Amped 130w Studio Monitor Speakers for Audiophiles with Wireless, Line-in and Optical Input","B07XZMNNWD","https://www.amazon.in/dp/B07XZMNNWD?psc=1","https://m.media-amazon.com/images/I/61gFNDfsAqL._SY355_.jpg","Edifier","54,990",4,0,"N/A","210,100.96",175,"270,394","N/A","9,841.91",3,4.6,365,10,12,"Clicktech Retail Private Ltd","Electronics","Standard Size","FBA","55.60 x 39.00 x 46.20 cm",22.16,"N/A","Sep 18, 2019",,"No",77,"Clicktech Retail Private Ltd"
41.,"Audio Array AM-W46 Groove Wireless Bluetooth 5.3 Bookshelf Speaker 30W | 5400mAh upto 24h Long Battery | 3 EQ Modes | Stylish Premium Metal Body | Superior Bass Quality","B0CX1XK5R6","https://www.amazon.in/dp/B0CX1XK5R6?psc=1","https://m.media-amazon.com/images/I/61lwf-silhL._SX425_.jpg","Audio Array","4,599",1,0,"N/A","5,491.34",168,"274,106","N/A",867.17,2,3.6,19,7,0,"Audio Array® by Cambium","Electronics","Standard Size","FBA","27.90 x 12.10 x 23.00 cm",1.98,"N/A","Mar 4, 2024",,"No",23,"Audio Array® by Cambium"
42.,"Edifier R12U 4 Watt 2.0 Channel USB Bookshelf Speaker (White)","B0158JR7LW","https://www.amazon.in/dp/B0158JR7LW?psc=1","https://m.media-amazon.com/images/I/611P-+r+LuL._SX466_.jpg","Edifier","N/A",0,0,"N/A","N/A",61,"276,994","N/A","N/A",1,3.9,198,20,0,,"Electronics","Standard Size","FBA","25.50 x 9.10 x 10.40 cm",0.68,"N/A","Oct 26, 2015",,"No",124,
43.,"Eufy Genie AK-T1241211 2 Watt Wireless Bluetooth Bookshelf Speaker with Alexa (Black)","B071JN3KYN","https://www.amazon.in/dp/B071JN3KYN?psc=1","https://m.media-amazon.com/images/I/71QukIod+-L._SX466_.jpg","Eufy","N/A",0,0,"N/A","N/A",85,"306,134","N/A","N/A",1,3,"2,060",5,0,,"Electronics","Standard Size","FBA","11.50 x 8.70 x 11.20 cm",0.32,"N/A","Jul 10, 2017",,"No",103,
