"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
46.,"9 in 1 Electric Spin Scrubber, Cleaning Brush Scrubber for Home, 400RPM/Mins-9 Replaceable Brush Heads-90Mins Work Time, Adjustable Size, 2 Adjustable Speeds for Bathroom Shower","B0GL25776Y","https://www.amazon.in/dp/B0GL25776Y?psc=1","https://m.media-amazon.com/images/I/71t7ymiJiNL._SX466_.jpg","DADLM",898,"N/A",0,"N/A","N/A",177,"4,825","N/A","N/A",1,1,2,"N/A","N/A","DADLM®","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","DADLM®"
47.,"Shuttle Art 3 in 1 Bathroom Cleaning Brush with Wiper Tiles Floor Scrub with Long Handle 180° Rotate Floor Home Kitchen","B0CVS8J1CQ","https://www.amazon.in/dp/B0CVS8J1CQ?psc=1","https://m.media-amazon.com/images/I/51W9YqF88LL._SY450_.jpg","Shuttle Art",258,"N/A",0,100,"N/A",119,"4,883","N/A","N/A",2,3.3,752,"N/A","N/A","Clicktech Retail Private Ltd","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
48.,"Stainless Steel Scrubber 18 gm Pack of 3(5 Pouch)","B0GH7YR9JH","https://www.amazon.in/dp/B0GH7YR9JH?psc=1","https://m.media-amazon.com/images/I/81UzaTFWNyL._SX466_.jpg","Generic",150,"N/A",0,"N/A","N/A",49,"4,941","N/A","N/A",1,4.9,6,"N/A","N/A","SANSA INDUSTRIES PRIVATE LIMITED","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","SANSA INDUSTRIES PRIVATE LIMITED"
49.,"6 Pcs Drill Brush Attachment Set, Power Scrubber Cleaning Kit for Bathroom, Floor, Tub, Shower, Kitchen (Black Red) Pack of 1","B09NBF3LMK","https://www.amazon.in/dp/B09NBF3LMK?psc=1","https://m.media-amazon.com/images/I/713w3IivBxL._SX569_.jpg","FSFTTRAD",419,"N/A",0,50,"N/A",125,"5,050","N/A","N/A",1,3.8,396,"N/A","N/A","EchoKart","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","EchoKart"
50.,"3 in 1 V-Shaped Corner Floor Cleaning Bathroom Brush with Wiper and Tweezers, 180° Rotatable Long Handle Floor Cleaner Bristles for Tile Kitchen Bathroom Scrubber for Shower Floor Scraper","B0CMD3N2YH","https://www.amazon.in/dp/B0CMD3N2YH?psc=1","https://m.media-amazon.com/images/I/61shVZ7wFwL._SY355_.jpg","Noridy",299,"N/A",0,50,"N/A",187,"5,082","N/A","N/A",1,3.7,137,"N/A","N/A","MEXPONE","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","MEXPONE"
51.,"3 in 1 Multifunctional Floor Scrub Brush with Long Handle180°Rotating Stiff Bristle Scrape Brush for Cleaning Wall, Bathroom, Kitchen (White)","B0FR54J36M","https://www.amazon.in/dp/B0FR54J36M?psc=1","https://m.media-amazon.com/images/I/61Hwwpij0KL._SY355_.jpg","PUHBRHY",489,"N/A",0,50,"N/A",141,"5,170","N/A","N/A",2,3.6,32,"N/A","N/A","Creative Zone.","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Creative Zone."
52.,"Multi-Purpose 3-in-1 Floor Scrubber Brush with Wiper | 360° Rotating Head & Long Handle | Bathroom, Tile & Kitchen Cleaning","B0GKGJ97SW","https://www.amazon.in/dp/B0GKGJ97SW?psc=1","https://m.media-amazon.com/images/I/71fJ5yjDybL._SX466_.jpg","PRECHANA",599,"N/A",0,"N/A","N/A",123,"5,380","N/A","N/A",1,5,1,"N/A","N/A","PRECHANA™","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","PRECHANA™"
53.,"Stainless Steel Scrubber 12 gm (Packed of 12)","B0GH828J4F","https://www.amazon.in/dp/B0GH828J4F?psc=1","https://m.media-amazon.com/images/I/819KhdXVwOL._SX679_.jpg","Generic",150,"N/A",0,"N/A","N/A",45,"5,424","N/A","N/A",1,5,9,"N/A","N/A","SANSA INDUSTRIES PRIVATE LIMITED","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","SANSA INDUSTRIES PRIVATE LIMITED"
54.,"Stainless Steel Scrubber Combo Set 15 gm (Pack of 6)","B0GH7QRTJY","https://www.amazon.in/dp/B0GH7QRTJY?psc=1","https://m.media-amazon.com/images/I/81RfMtmrUxL._SX466_.jpg","Generic",90,"N/A",0,"N/A","N/A",52,"5,500","N/A","N/A",1,5,10,"N/A","N/A","SANSA INDUSTRIES PRIVATE LIMITED","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","SANSA INDUSTRIES PRIVATE LIMITED"
55.,"Electric Spin Scrubber for Bathroom Cleaning-3000mAh Powerful ElectricCleaning Brush with LCD Battery Display, IPX6Waterproof, 7KG Torque-Home CleaningProduct for Kitchen, Floor & Tiles","B0G3NN86KX","https://www.amazon.in/dp/B0G3NN86KX?psc=1","https://m.media-amazon.com/images/I/61aqaa-thCL._SX466_.jpg","VerkTop","1,399","N/A",0,100,"N/A",185,"5,539","N/A","N/A",1,5,12,"N/A","N/A","AVARA","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","AVARA"
