"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
41.,"TECHBLAZE BM800 Condenser Microphone Kit with Table Clamp Stand, Shock Mount, XLR Cable & Audio Splitter | Professional Studio Recording Equipment Set for Singing, Podcast, YouTube & Voice Over","B096VGB8HT","https://www.amazon.in/dp/B096VGB8HT?psc=1","https://m.media-amazon.com/images/I/617iRA0zDpL._SX466_.jpg","TECHBLAZE","1,538",38,0,20,"59,452.22",193,948,"N/A",521.77,1,3.4,59,9,0,"Tech Blaze By MockingBird","Musical Instruments","Standard Size","FBA","17.00 x 40.00 x 27.00 cm",0.4,"N/A","Jun 8, 2021",,"No",56,"Tech Blaze By MockingBird"
42.,"Digitek (DM 401) RGB USB Condenser Microphone Kit with BoomArm, Pop Filter, Shock Mount, Desktop Mount, Tripod & 1.5M Cable, Use with PS4/PS5, PC, Smartphones, for Podcasting, Gaming, & Live Streaming","B00BJFBK5O","https://www.amazon.in/dp/B00BJFBK5O?psc=1","https://m.media-amazon.com/images/I/71inIx3A4WL._SY450_.jpg","Digitek","2,499",65,0,"N/A","163,434.79",200,960,"N/A",482.54,2,3.3,12,8,3,"Clicktech Retail Private Ltd","Musical Instruments","Standard Size","FBA","43.60 x 8.80 x 29.80 cm",1.41,"N/A","Feb 22, 2013",,"No",156,"Clicktech Retail Private Ltd"
43.,"Drumstone [ 𝐃𝐨𝐧'𝐭 𝐌𝐢𝐬𝐬 𝐎𝐟𝐟𝐞𝐫 𝟏𝟓 𝐘𝐞𝐚𝐫𝐬 𝐑𝐞𝐩𝐥𝐚𝐜𝐞𝐦𝐞𝐧𝐭 𝐖𝐚𝐫𝐫𝐚𝐧𝐭𝐲 Type C Professional Grade Lavalier Microphone Omnidirectional Mic with Easy Clip-on System","B0DGDY9B52","https://www.amazon.in/dp/B0DGDY9B52?psc=1","https://m.media-amazon.com/images/I/41AxIjNg4aL._SY355_.jpg","Drumstone",789,18,0,10,"14,112.12",188,"1,061","N/A",178.65,4,5,3,9,0,"Geeta Enterprises Store","Musical Instruments","Standard Size","FBA","14.20 x 2.20 x 8.20 cm",0.03,"N/A","Sep 7, 2024",,"No",17,"Geeta Enterprises Store"
44.,"Humble HB-M01 Lavalier Lapel Condenser Mic for Android, USB 3.5MM Microphone for YouTube Vlogging Facebook Interview Livestream Video Recording and All(1.5 Meter)","B0C8TYHJBL","https://www.amazon.in/dp/B0C8TYHJBL?psc=1","https://m.media-amazon.com/images/I/61+UZe0HhKL._SX466_.jpg","HUMBLE",249,80,0,50,"21,962.66",162,"1,063","N/A",145.07,1,3.3,158,8,4,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","14.10 x 4.20 x 9.20 cm",0.07,"N/A","Jun 21, 2023",,"No",32,"Cocoblu Retail"
45.,"TONOR Gaming Mic, USB Microphone for PC Computer, Cardioid Condenser Mic with Adjustable RGB Modes & Brightness, Quick Mute, Gain Control, for Streaming, Podcasting, Recording, PS4/5 Desktop TC310","B0BTCXQQ6M","https://www.amazon.in/dp/B0BTCXQQ6M?psc=1","https://m.media-amazon.com/images/I/71sz7E5XiDL._SX569_.jpg","TONOR","2,499",77,0,30,"200,050.29",196,"1,081","N/A",504.91,1,4.5,"2,078",8,100,"Cambium Retail Pvt. Ltd.","Musical Instruments","Standard Size","FBA","22.70 x 10.40 x 15.30 cm",0.6,"N/A","Nov 20, 2023",,"No",27,"Cambium Retail Pvt. Ltd."
46.,"TECHBLAZE Condenser Mic for Singing with V8 Sound Card |Voice Changer | Microphone Kit | Recording Studio Equipment Full Set for Youtubers Karaoke, Gaming, Podcast","B0GBXP5TR6","https://www.amazon.in/dp/B0GBXP5TR6?psc=1","https://m.media-amazon.com/images/I/61KsdT3kORL._SX466_.jpg","TECHBLAZE","2,799",46,0,20,"108,498.71",163,"1,105","N/A",520.25,1,3.8,16,9,0,"Tech Blaze By MockingBird","Musical Instruments","Standard Size","FBA","20.00 x 10.00 x 10.00 cm",0.25,"N/A","Nov 16, 2021",,"No",51,"Tech Blaze By MockingBird"
47.,"BOYA BY-M1S Professional Lavalier Lapel Microphone Omnidirectional Condenser Mic for iPhone Android Smartphone DSLR, Camcorders, Audio Recorders, PC Laptop Recording","B09QKYWPMD","https://www.amazon.in/dp/B09QKYWPMD?psc=1","https://m.media-amazon.com/images/I/61dr+w+EHmL._SY450_.jpg","BOYA","1,709",70,0,10,"150,677.69",165,"1,116","N/A",378.77,1,4,671,7,7,"DOUBING","Musical Instruments","Standard Size","FBA","13.30 x 3.60 x 9.10 cm",0.1,"N/A","Feb 12, 2022",,"No",48,"DOUBING"
48.,"Head Band 3.5mm Unidirectional Head mic Flexible Wired Mic Plug & Play Condenser Microphone for Voice Amplifier Teachers Presentations Recording Neck Mic for Mobile","B09SPKK1T8","https://www.amazon.in/dp/B09SPKK1T8?psc=1","https://m.media-amazon.com/images/I/31R6zoYllCL._SX425_.jpg","Generic",274,37,0,20,"10,262.42",164,"1,152","N/A","N/A",2,3.6,25,3,0,"GOHO - RODZ - CAIRO - LUYAO","Musical Instruments","Standard Size","FBA","15.60 x 3.30 x 14.00 cm",0.02,"N/A","Feb 17, 2022",,"No",48,"GOHO - RODZ - CAIRO - LUYAO"
49.,"Digitek DM-201 Unidirectional Interview Microphone for Smartphone & DSLR Camera","B0BXH2TWB2","https://www.amazon.in/dp/B0BXH2TWB2?psc=1","https://m.media-amazon.com/images/I/61XzqWwSY8L._SX569_.jpg","Digitek","2,099",56,0,"N/A","117,695.34",79,"1,249","N/A",325.6,1,3.6,84,6,0,"Clicktech Retail Private Ltd","Musical Instruments","Standard Size","FBA","43.29 x 5.90 x 16.30 cm",0.58,"N/A","Mar 4, 2023",,"No",35,"Clicktech Retail Private Ltd"
50.,"Tygot T-M1 Auxiliary Omnidirectional Lavalier Clip On Collar Microphone for Mobile Phone, Camera with 6M Audio Cable, 3.5 MM TRRS Plug and 6.35 MM Adapter (Black)","B09B3P85GV","https://www.amazon.in/dp/B09B3P85GV?psc=1","https://m.media-amazon.com/images/I/51lvTR1QJmL._SX679_.jpg","Tygot",349,50,0,"N/A","17,598.23",162,"1,257","N/A",191.55,1,3.5,77,6,0,"Clicktech Retail Private Ltd","Musical Instruments","Standard Size","FBA","16.20 x 3.40 x 9.00 cm",0.08,"N/A","Jul 23, 2021",,"No",55,"Clicktech Retail Private Ltd"
51.,"Archer Tech Lab USB Condenser Microphone for PC, Mac, PS5/PS4 Gaming Streaming, Podcasting, YouTube, Zoom| Mic with Voice Changer, Noise Cancellation, RGB Light, Quick Mute, Volume Control (Dryad100)","B0BMLT7FDF","https://www.amazon.in/dp/B0BMLT7FDF?psc=1","https://m.media-amazon.com/images/I/71F9zXSx8TL._SX466_.jpg","Archer Tech Lab","1,499",46,0,"N/A","69,708.98",199,"1,299","N/A",451.74,1,4,50,10,2,"Clicktech Retail Private Ltd","Musical Instruments","Standard Size","FBA","24.20 x 12.70 x 12.80 cm",0.65,"N/A","Nov 16, 2022",,"No",39,"Clicktech Retail Private Ltd"
52.,"TONOR USB Conference Microphone, 360 Omnidirectional PC Computer Condenser Mic with Mute Button for Online Meeting/Class, Zoom Call, Skype Chatting, Plug & Play (TM20, Red)","B08NDB5NWP","https://www.amazon.in/dp/B08NDB5NWP?psc=1","https://m.media-amazon.com/images/I/818jRpF2H1L._SX569_.jpg","TONOR","2,999",32,0,10,"94,664.85",172,"1,300","N/A",543.85,1,4.3,"1,889",8,7,"Cambium Retail Pvt. Ltd.","Musical Instruments","Standard Size","FBA","19.40 x 3.90 x 14.90 cm",0.37,"N/A","Dec 30, 2020",,"No",62,"Cambium Retail Pvt. Ltd."
53.,"Audio Array AM-W12 UHF Dual Wireless Premium Metal Microphones | 4+ Hours Receiver Battery Backup | Range up to 60m| Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box, etc","B0B4G763WS","https://www.amazon.in/dp/B0B4G763WS?psc=1","https://m.media-amazon.com/images/I/41CKJztDAHL._SX355_.jpg","Audio Array","3,998",21,0,10,"78,093.44",199,796,"N/A","N/A",3,4,170,9,3,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","28.30 x 7.20 x 16.50 cm",0.79,"N/A","Jun 18, 2022",,"No",44,"Cocoblu Retail"
54.,"zealsound Gaming Condenser Microphone, Podcast Mic with Boom Arm for Phone/PC/PS4/PS5, USB Microphone for Recording/YouTube/Streaming, Headphone Output, Mute Button, Echo Volume Gain Control (Black)","B0F13WLK8B","https://www.amazon.in/dp/B0F13WLK8B?psc=1","https://m.media-amazon.com/images/I/71aAsc0WQkL._SX466_.jpg","zealsound","3,199",55,0,40,"176,380.84",198,"1,321","N/A",645.33,1,4.4,21,7,3,"Aomeirui-India","Musical Instruments","Standard Size","FBA","42.79 x 7.80 x 18.70 cm",1.05,"N/A","Mar 11, 2025",,"No",11,"Aomeirui-India"
55.,"Audavibe V500 Mic with V8 Sound Card Set | Condenser Microphone + Audio Mixer & Voice Changer | Recording, Broadcast, Streaming, Singing, Karaoke, Gaming, Podcast & Lecture. V500+Mixer","B0BX7BY4HR","https://www.amazon.in/dp/B0BX7BY4HR?psc=1","https://m.media-amazon.com/images/I/41uj59OiTeL._SY355_.jpg","Audavibe","3,199",11,0,"N/A","33,833.16",184,"1,347","N/A",691.35,3,4,47,5,1,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","43.50 x 9.60 x 26.90 cm",2,"N/A","Mar 1, 2023",,"No",35,"Cocoblu Retail"
